t,nis,ewma,cusum,alarm,safe_mode,vo_trust,lambda_eff
1.240000000000000000e+02,1.865975237250805385e+00,1.702730195861296814e+00,1.725498580631987693e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.250000000000000000e+02,1.176034188995902230e-01,1.671027660322062625e+00,1.721674614820983606e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.260000000000000000e+02,6.279542378783816714e-01,1.650166191873188914e+00,1.722954157199767451e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.270000000000000000e+02,2.063440495126226626e+00,1.658431677938249527e+00,1.738588562151029748e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.280000000000000000e+02,4.908505414427685842e+00,1.723433152668038204e+00,1.782673616295306545e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.290000000000000000e+02,2.770896562677704011e+00,1.744382420868231476e+00,1.805382581922083602e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.300000000000000000e+02,1.957475558481105882e+00,1.748644283620488959e+00,1.819957337506894532e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.310000000000000000e+02,1.859295522461596351e+00,1.750857308397311130e+00,1.833550292731510467e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.320000000000000000e+02,2.480364326843185196e+00,1.765447448766228611e+00,1.853353935999942337e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.330000000000000000e+02,6.128495361452718448e+00,1.852708407019958425e+00,1.909638889614469406e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.340000000000000000e+02,8.171321533435244033e-01,1.831996881946429623e+00,1.912810211147904624e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.350000000000000000e+02,2.763650894680734105e+00,1.850629962201115752e+00,1.935446720094711850e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.360000000000000000e+02,4.112328615363590734e-01,1.821842020187820488e+00,1.934559048710075331e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.370000000000000000e+02,2.300455319601911963e+00,1.831414286176102246e+00,1.952563601906094561e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.380000000000000000e+02,7.693222711293045135e-01,1.810172445875166236e+00,1.955256824617387679e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.390000000000000000e+02,3.993372153807757563e+00,1.853836440033818089e+00,1.990190546155465370e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.400000000000000000e+02,6.630673707432122477e+00,1.949373185381784168e+00,2.051497283229786603e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.410000000000000000e+02,2.771100532931675686e-01,1.915927922740011891e+00,2.049268383762718315e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.420000000000000000e+02,2.224075818806655058e-01,1.882057515922824997e+00,2.046492459581525054e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.430000000000000000e+02,3.758059338411798844e-01,1.851932484281191948e+00,2.045250518919936837e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.440000000000000000e+02,1.896150075544425384e+00,1.852816836106456533e+00,2.059212019675381100e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.450000000000000000e+02,1.837639274613049878e+00,1.852513284876588173e+00,2.072588412421511634e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.460000000000000000e+02,9.160763754191265651e-01,1.833784546687438954e+00,2.076749176175702871e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.470000000000000000e+02,8.276791526807457444e+00,1.962644686289839235e+00,2.154517091443777304e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.480000000000000000e+02,8.179629965968580052e-01,1.939751052495979566e+00,2.157696721409745919e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.490000000000000000e+02,2.934147694331126210e-01,1.906824326834722028e+00,2.155630869104076908e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.500000000000000000e+02,5.418895839261678171e-01,1.879525631976550981e+00,2.156049764943338687e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.510000000000000000e+02,3.452631156046415684e-01,1.848840381649112796e+00,2.154502396099385066e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.520000000000000000e+02,2.478901296644232310e+00,1.861441599949015036e+00,2.174291409065827452e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.530000000000000000e+02,4.505765049060500793e+00,1.914328068931244520e+00,2.214349059556432451e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.540000000000000000e+02,1.217202735604200781e+00,1.900385562264703676e+00,2.221521086912474345e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.550000000000000000e+02,1.439918830084048640e+00,1.891176227621090611e+00,2.230920275213314881e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.560000000000000000e+02,1.468509434925741042e+00,1.882722891767183437e+00,2.240605369562572378e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.570000000000000000e+02,1.363901625825126862e-01,1.847796237183489954e+00,2.236969271188397386e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.580000000000000000e+02,1.082450054515999627e+00,1.832489313530140107e+00,2.242793771733557264e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.590000000000000000e+02,1.510060597828912221e-01,1.798859648455195082e+00,2.239303832331386275e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.600000000000000000e+02,4.757066729020272833e-01,1.772396588944131768e+00,2.239060899060406484e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.610000000000000000e+02,1.584950599856010278e+00,1.768647669162369152e+00,2.249910405058966489e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.620000000000000000e+02,4.124277243441330509e-01,1.741523270266004397e+00,2.249034682302407759e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.630000000000000000e+02,1.039145748435751138e+00,1.727475719829399292e+00,2.254426139786765191e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.640000000000000000e+02,4.046208199037797826e+00,1.773850369413567218e+00,2.289888221777143258e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.650000000000000000e+02,1.721715602529690026e+00,1.772807674075889794e+00,2.302105377802440103e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.660000000000000000e+02,4.195931067084530675e-01,1.745743382728540904e+00,2.301301308869524576e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.670000000000000000e+02,7.441581913457139263e-01,1.725711678900884394e+00,2.303742890782981760e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.680000000000000000e+02,6.610711299464877566e-01,1.704418867921796421e+00,2.305353602082446685e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.690000000000000000e+02,1.572211032160033772e+00,1.701774711206561097e+00,2.316075712404046953e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.700000000000000000e+02,1.080471291099786235e+00,1.689348642804425538e+00,2.321880425315044931e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.710000000000000000e+02,1.110749212926960716e+01,1.877711512533729143e+00,2.427955346607741092e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.720000000000000000e+02,5.339104863216521224e+00,1.946939379547385052e+00,2.476346395239906428e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.730000000000000000e+02,5.237798009542339095e+00,2.012756552147284328e+00,2.523724375335329739e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.740000000000000000e+02,1.787606365490405524e+00,2.008253548414146827e+00,2.536600438990233783e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.750000000000000000e+02,1.893362501874310322e+00,2.005955727483350159e+00,2.550534064008976998e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.760000000000000000e+02,4.711969497168156273e+00,2.060076002877046175e+00,2.592653758980658836e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.770000000000000000e+02,4.416234942240500061e+00,2.107199181664315191e+00,2.631816108403064050e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.780000000000000000e+02,1.422005681489189932e+00,2.093495311660812597e+00,2.641036165217955727e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.790000000000000000e+02,1.290473178267712351e+00,2.077434868992950712e+00,2.648940897000632617e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.800000000000000000e+02,8.977191358538582078e-01,2.053840554330168988e+00,2.652918088359170952e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.810000000000000000e+02,1.466295905440325953e+00,2.042089661352371799e+00,2.662581047413574424e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.820000000000000000e+02,3.570620270355480574e+00,2.072660273532433983e+00,2.693287250117129474e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.830000000000000000e+02,1.794198739304263102e+00,2.067091042847870597e+00,2.706229237510171970e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.840000000000000000e+02,1.958041989779134351e+00,2.064910061786495721e+00,2.720809657407963300e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.850000000000000000e+02,5.130610014856050727e-01,2.033873080580477666e+00,2.720940267422819261e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.860000000000000000e+02,9.148631973678580387e-01,2.011492882916225078e+00,2.725088899396498050e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.870000000000000000e+02,5.389681938838301045e-01,1.982042389135577176e+00,2.725478581335336230e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.880000000000000000e+02,4.010619142149172589e+00,2.022613924195848956e+00,2.760584772756827761e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.890000000000000000e+02,4.104657551637259871e+00,2.064254796744677378e+00,2.796631348273200501e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.900000000000000000e+02,1.065078581454839135e-01,2.025099857972693318e+00,2.792696426854655556e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.910000000000000000e+02,3.747569995035250123e+00,2.059549260713944729e+00,2.825172126805007906e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.920000000000000000e+02,4.279845770524151050e+00,2.103955190910149042e+00,2.862970584510249523e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.930000000000000000e+02,4.581265276958013111e-01,2.071038617645862168e+00,2.862551849787207630e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.940000000000000000e+02,5.306148576555378416e-01,2.040230142446055606e+00,2.862857998363763272e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.950000000000000000e+02,4.377843985895371048e+00,2.086982419315042137e+00,2.901636438222716947e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.960000000000000000e+02,5.847120480210183935e-01,2.056937011889161671e+00,2.902483558702926985e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.970000000000000000e+02,1.077702857264246639e+00,2.037352328796663503e+00,2.908260587275569264e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.980000000000000000e+02,3.094976355696966164e-01,2.002795234932124302e+00,2.906355563631266250e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
1.990000000000000000e+02,4.451358020835847640e+00,2.051766490650198449e+00,2.945869143839624940e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.000000000000000000e+02,5.237348230826282425e+00,2.115478125453720271e+00,2.993242626147887790e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.010000000000000000e+02,2.052778378466237008e+00,2.114224130513970845e+00,3.008770409932550365e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.020000000000000000e+02,1.769691182685077635e+00,2.107333471557393256e+00,3.021467321759400875e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.030000000000000000e+02,4.946863749858215087e+00,2.164124077123409595e+00,3.065935959257982972e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.040000000000000000e+02,4.251654424077940253e-01,2.129344904429097518e+00,3.065187613682060714e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.050000000000000000e+02,2.136533741533377384e+00,2.129488681171182840e+00,3.081552951097394271e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.060000000000000000e+02,6.114661176611655424e-01,2.099128229900982578e+00,3.082667612274005933e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.070000000000000000e+02,7.348799020616008981e+00,2.204121645715282796e+00,3.151155602480166067e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.080000000000000000e+02,1.350229750250351968e+00,2.187043807805983953e+00,3.159657899982669846e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.090000000000000000e+02,1.377752910842533485e+00,2.170857989866714632e+00,3.168435429091095443e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.100000000000000000e+02,2.007755942480023315e+00,2.167595948918980664e+00,3.183512988515895472e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.110000000000000000e+02,1.747832317510987998e+00,2.159200676290820908e+00,3.195991311691005308e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.120000000000000000e+02,3.329491715767347593e-01,2.122675646196539034e+00,3.194320803406772598e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.130000000000000000e+02,2.827826958567730919e+00,2.136778672443962801e+00,3.217599072992450147e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.140000000000000000e+02,1.629776687606933616e-01,2.097302652370297338e+00,3.214228849680056896e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.150000000000000000e+02,5.925894992086222501e+00,2.173874499164615948e+00,3.268487799600919175e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.160000000000000000e+02,2.187083806563020261e+00,2.174138685312584141e+00,3.285358637666549271e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.170000000000000000e+02,6.634485931792768465e-01,2.143924883469918274e+00,3.286993123598342095e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.180000000000000000e+02,1.707696033899154919e+00,2.135200306478502785e+00,3.299070083937333493e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.190000000000000000e+02,1.037223766505557698e+00,2.113240775679043892e+00,3.304442321602389256e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.200000000000000000e+02,4.159666794555390901e+00,2.154169296056570815e+00,3.341038989547943174e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.210000000000000000e+02,2.237829076449465160e-01,2.115561568288338634e+00,3.338276818624392490e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.220000000000000000e+02,7.744946554648804993e-01,2.088740230031869594e+00,3.341021765179041267e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.230000000000000000e+02,1.909136595726824703e+00,2.085148157345768638e+00,3.355113131136309335e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.240000000000000000e+02,2.113489251446049266e+00,2.085714979227774268e+00,3.371248023650769596e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.250000000000000000e+02,5.947681992681955743e-01,2.055896043628582692e+00,3.372195705643451333e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.260000000000000000e+02,2.784691351569880791e+00,2.070471949787408672e+00,3.395042619159150377e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.270000000000000000e+02,3.965028380164936195e+00,2.108363078394959178e+00,3.429692902960799756e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.280000000000000000e+02,8.759403180118280119e+00,2.241383880429425268e+00,3.512286934761982593e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.290000000000000000e+02,4.376408266914599277e-01,2.205309019354666056e+00,3.511663343028897089e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.300000000000000000e+02,9.746050262538451525e-01,2.180694939492649365e+00,3.516409393291435777e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.310000000000000000e+02,2.083736603538311805e+00,2.178755772773562693e+00,3.532246759326818619e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.320000000000000000e+02,1.053563187409616964e+00,2.156251921066283828e+00,3.537782391200914844e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.330000000000000000e+02,7.642492449508168306e+00,2.265976731635121588e+00,3.609207315695996385e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.340000000000000000e+02,5.101717335433131328e-01,2.230860631673285077e+00,3.609309033031429408e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.350000000000000000e+02,1.287612004001825960e+00,2.211995659119855961e+00,3.617185153071447417e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.360000000000000000e+02,2.162214388116780128e+00,2.211000033699794809e+00,3.633807296952614934e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.370000000000000000e+02,3.433057810330880422e+00,2.235441189232416193e+00,3.663137875055923587e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.380000000000000000e+02,5.047603606039114510e+00,2.291684437568549892e+00,3.708613911116314625e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.390000000000000000e+02,2.816212840030662079e+00,2.302175005617792092e+00,3.731776039516621495e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.400000000000000000e+02,4.403543898549987512e-01,2.264938593302535885e+00,3.731179583415171237e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.410000000000000000e+02,5.774142431969186973e-01,2.231188106300423524e+00,3.731953725847140504e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.420000000000000000e+02,1.012622792411010497e+00,2.206816800022635139e+00,3.737079953771250871e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.430000000000000000e+02,3.761834881301567846e-01,2.170204133784785494e+00,3.735841788652552395e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.440000000000000000e+02,3.302296300930070316e+00,2.192845977127690915e+00,3.763864751661853347e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.450000000000000000e+02,1.162290072302964550e+00,2.172234859031196397e+00,3.770487652384882722e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.460000000000000000e+02,1.241476441784133133e-01,2.131273114734140606e+00,3.766729128826667079e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.470000000000000000e+02,4.829695097981082874e+00,2.185241554399079522e+00,3.810026079806477810e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.480000000000000000e+02,1.672147685265487349e-01,2.144881018681628948e+00,3.806698227491743296e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
2.490000000000000000e+02,4.960591753834089346e-01,2.111904581815664539e+00,3.806658819245577661e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000278e-02,5.500000000000000444e-01
